id,year,week,neutral_site,home_team,home_conference,home_points,home_elo,away_team,away_conference,away_points,away_elo,spread,margin,predicted margin
401282244,2021,9,False,Old Dominion,Conference USA,23,1180.0,Louisiana Tech,Conference USA,20,1262.0,4.0,-3,-0.04782193
401282795,2021,9,False,Northwestern,Big Ten,14,1452.0,Minnesota,Big Ten,41,1633.0,7.5,27,-0.090284206
401287930,2021,9,False,Kansas State,Big 12,31,1547.0,TCU,Big 12,12,1598.0,-3.5,-19,-0.042881362
401282801,2021,9,False,Nebraska,Big Ten,23,1715.0,Purdue,Big Ten,28,1603.0,-7.5,5,-0.037893157
401282245,2021,9,False,Middle Tennessee,Conference USA,35,1321.0,Southern Mississippi,Conference USA,10,1142.0,-12.5,-25,-0.006095521
401282670,2021,9,False,Clemson,ACC,30,1824.0,Florida State,ACC,20,1510.0,-9.5,-10,-0.012028458
401282675,2021,9,False,Syracuse,ACC,21,1466.0,Boston College,ACC,6,1453.0,-6.5,-15,-0.0071386006
401282241,2021,9,False,Western Kentucky,Conference USA,45,1435.0,Charlotte,Conference USA,13,1282.0,-19.5,-32,-0.03662246
401310732,2021,9,False,San José State,Mountain West,27,1381.0,Wyoming,Mountain West,21,1488.0,-3.0,-6,-0.011730069
401282676,2021,9,False,Wake Forest,ACC,45,1670.0,Duke,ACC,7,1185.0,-16.5,-38,0.0070197396
401309629,2021,9,False,South Alabama,Sun Belt,31,1367.0,Arkansas State,Sun Belt,13,1211.0,-9.0,-18,0.00208503
401282243,2021,9,False,Florida Atlantic,Conference USA,28,1597.0,UTEP,Conference USA,25,1313.0,-10.5,-3,0.016210804
401309630,2021,9,False,Georgia Southern,Sun Belt,14,1357.0,Georgia State,Sun Belt,21,1344.0,6.0,7,-0.035627104
401309882,2021,9,False,California,Pac-12,39,1483.0,Oregon State,Pac-12,25,1552.0,2.0,-14,-0.028034441
401282116,2021,9,False,Auburn,SEC,31,1729.0,Ole Miss,SEC,20,1750.0,-3.0,-11,-0.08689976
401282118,2021,9,False,Mississippi State,SEC,31,1583.0,Kentucky,SEC,17,1672.0,-1.0,-14,-0.062415108
401287932,2021,9,False,Oklahoma State,Big 12,55,1719.0,Kansas,Big 12,3,1027.0,-29.0,-52,-0.013289046
401301034,2021,9,False,Houston,American Athletic,44,1668.0,SMU,American Athletic,37,1633.0,1.0,-7,-0.04408194
401309886,2021,9,False,USC,Pac-12,41,1598.0,Arizona,Pac-12,34,1193.0,-21.5,-7,0.004757412
401310730,2021,9,False,Colorado State,Mountain West,19,1522.0,Boise State,Mountain West,28,1677.0,2.0,9,-0.06856693
401282673,2021,9,False,Notre Dame,FBS Independents,44,1822.0,North Carolina,ACC,34,1668.0,-3.5,-10,-0.05648777
401282814,2021,9,False,Ohio State,Big Ten,33,2136.0,Penn State,Big Ten,24,1773.0,-18.5,-9,-0.11467253
401282672,2021,9,False,NC State,ACC,28,1623.0,Louisville,ACC,13,1551.0,-6.0,-15,-0.014939735
401309887,2021,9,False,Utah,Pac-12,44,1689.0,UCLA,Pac-12,24,1627.0,-6.5,-20,-0.05174745
401282669,2021,9,False,BYU,FBS Independents,66,1710.0,Virginia,ACC,49,1622.0,-2.5,-17,-0.04431638
401310733,2021,9,False,San Diego State,Mountain West,20,1644.0,Fresno State,Mountain West,30,1603.0,2.5,10,-0.047784727
401309883,2021,9,False,Stanford,Pac-12,13,1503.0,Washington,Pac-12,20,1665.0,-2.5,7,-0.062039964
401309579,2021,10,False,Akron,Mid-American,25,962.0,Ball State,Mid-American,31,1494.0,20.0,6,-0.11122766
401309580,2021,10,False,Toledo,Mid-American,49,1503.0,Eastern Michigan,Mid-American,52,1480.0,-9.5,3,-0.010788891
401308839,2021,10,False,Ohio,Mid-American,35,1331.0,Miami (OH),Mid-American,33,1411.0,7.0,-2,-0.032364726
401309582,2021,10,False,Kent State,Mid-American,52,1301.0,Northern Illinois,Mid-American,47,1257.0,-3.5,-5,-0.015632598
401309581,2021,10,False,Western Michigan,Mid-American,30,1466.0,Central Michigan,Mid-American,42,1357.0,-9.0,12,-0.0051433947
401309632,2021,10,False,Louisiana,Sun Belt,21,1786.0,Georgia State,Sun Belt,17,1358.0,-13.5,-4,0.008190726
401282677,2021,10,False,Boston College,ACC,17,1423.0,Virginia Tech,ACC,3,1533.0,1.0,-14,-0.027432218
401309888,2021,10,False,Stanford,Pac-12,7,1502.0,Utah,Pac-12,52,1729.0,11.0,45,-0.15050563
401310253,2021,10,True,Air Force,Mountain West,14,1696.0,Army,FBS Independents,21,1568.0,-2.5,7,-0.029749647
401282250,2021,10,False,UAB,Conference USA,52,1512.0,Louisiana Tech,Conference USA,38,1260.0,-13.5,-14,0.009540601
401301039,2021,10,False,Memphis,American Athletic,28,1504.0,SMU,American Athletic,25,1625.0,3.5,-3,-0.040468175
401282122,2021,10,False,Georgia,SEC,43,2142.0,Missouri,SEC,6,1371.0,-40.0,-37,-0.0820414
401287935,2021,10,False,Kansas,Big 12,10,962.0,Kansas State,Big 12,35,1596.0,24.0,25,-0.13033228
401282124,2021,10,False,Ole Miss,SEC,27,1729.0,Liberty,FBS Independents,14,1684.0,-7.5,-13,-0.067286894
401282799,2021,10,False,Nebraska,Big Ten,17,1698.0,Ohio State,Big Ten,26,2128.0,14.0,9,-0.24318644
401282682,2021,10,False,North Carolina,ACC,58,1662.0,Wake Forest,ACC,55,1718.0,-2.5,-3,-0.07427498
401282720,2021,10,False,Minnesota,Big Ten,6,1685.0,Illinois,Big Ten,14,1355.0,-14.5,8,-0.0025096312
401282678,2021,10,False,Duke,ACC,29,1137.0,Pittsburgh,ACC,54,1723.0,21.0,25,-0.13717018
401282681,2021,10,False,Miami,ACC,33,1545.0,Georgia Tech,ACC,30,1416.0,-10.0,-3,0.00685139
401309633,2021,10,False,Arkansas State,Sun Belt,14,1186.0,Appalachian State,Sun Belt,48,1645.0,21.5,34,-0.12821105
401282252,2021,10,False,Southern Mississippi,Conference USA,14,1099.0,North Texas,Conference USA,38,1177.0,5.5,24,-0.07222098
401309635,2021,10,False,Texas State,Sun Belt,27,1128.0,Louisiana Monroe,Sun Belt,19,1020.0,-3.0,-8,-0.036501255
401301035,2021,10,False,East Carolina,American Athletic,45,1489.0,Temple,American Athletic,3,1025.0,-15.5,-42,0.0028411672
401309889,2021,10,False,Arizona,Pac-12,10,1204.0,California,Pac-12,3,1517.0,7.0,-7,-0.056300484
401287937,2021,10,False,West Virginia,Big 12,3,1554.0,Oklahoma State,Big 12,24,1784.0,3.5,21,-0.121598735
401287936,2021,10,False,TCU,Big 12,30,1549.0,Baylor,Big 12,28,1696.0,7.5,-2,-0.07189396
401310736,2021,10,False,Wyoming,Mountain West,31,1475.0,Colorado State,Mountain West,17,1517.0,3.0,-14,-0.018969439
401282768,2021,10,False,Maryland,Big Ten,14,1316.0,Penn State,Big Ten,31,1781.0,10.0,17,-0.10843306
401301037,2021,10,False,Cincinnati,American Athletic,28,1939.0,Tulsa,American Athletic,20,1402.0,-22.5,-8,-0.020486724
401282126,2021,10,False,Texas A&M,SEC,20,1809.0,Auburn,SEC,3,1750.0,-4.5,-17,-0.091839075
401282787,2021,10,False,Purdue,Big Ten,40,1620.0,Michigan State,Big Ten,29,1626.0,2.5,-11,-0.045764126
401309636,2021,10,False,Troy,Sun Belt,31,1394.0,South Alabama,Sun Belt,24,1392.0,-3.5,-7,-0.004477836
401282251,2021,10,False,Western Kentucky,Conference USA,48,1503.0,Middle Tennessee,Conference USA,21,1364.0,-17.5,-27,-0.033507984
401282824,2021,10,False,Rutgers,Big Ten,3,1424.0,Wisconsin,Big Ten,52,1784.0,13.0,49,-0.1746123
401309914,2021,10,False,BYU,FBS Independents,59,1863.0,Idaho State,Big Sky,14,1003.0,-36.5,-45,-0.02208763
401282710,2021,10,False,Notre Dame,FBS Independents,34,1828.0,Navy,American Athletic,6,1316.0,-21.0,-28,-0.012584843
401282247,2021,10,False,Charlotte,Conference USA,31,1214.0,Rice,Conference USA,24,1131.0,-6.5,-7,-0.024864677
401282679,2021,10,False,Florida State,ACC,14,1514.0,NC State,ACC,28,1648.0,3.0,14,-0.06704484
401282121,2021,10,False,Arkansas,SEC,31,1593.0,Mississippi State,SEC,28,1619.0,-4.0,-3,-0.034534752
401310738,2021,10,False,New Mexico State,FBS Independents,13,1106.0,Utah State,Mountain West,35,1393.0,18.5,22,-0.09397838
401301036,2021,10,False,UCF,American Athletic,14,1652.0,Tulane,American Athletic,10,1350.0,-13.5,-4,0.011615557
401282249,2021,10,False,Florida Atlantic,Conference USA,13,1594.0,Marshall,Conference USA,28,1664.0,1.5,15,-0.068103775
401309634,2021,10,False,Georgia Southern,Sun Belt,8,1343.0,Coastal Carolina,Sun Belt,28,1802.0,16.0,20,-0.12953168
401310735,2021,10,False,Fresno State,Mountain West,14,1627.0,Boise State,Mountain West,40,1682.0,-4.0,26,-0.097091615
401310737,2021,10,False,New Mexico,Mountain West,17,1228.0,UNLV,Mountain West,31,1147.0,-1.5,14,-0.0411071
401282248,2021,10,False,Florida International,Conference USA,24,1126.0,Old Dominion,Conference USA,47,1182.0,3.0,23,-0.064253636
401282757,2021,10,False,Northwestern,Big Ten,12,1400.0,Iowa,Big Ten,17,1780.0,12.0,5,-0.09903171
401282123,2021,10,False,Kentucky,SEC,42,1636.0,Tennessee,SEC,45,1623.0,1.0,3,-0.04091409
401282120,2021,10,False,Alabama,SEC,20,2205.0,LSU,SEC,14,1624.0,-29.0,-6,-0.09648679
401309891,2021,10,False,Colorado,Pac-12,37,1342.0,Oregon State,Pac-12,34,1518.0,11.5,-3,-0.06176205
401282680,2021,10,False,Louisville,ACC,24,1526.0,Clemson,ACC,30,1820.0,3.5,6,-0.12268853
401309890,2021,10,False,Washington,Pac-12,16,1666.0,Oregon,Pac-12,26,1729.0,7.0,10,-0.091411784
401282727,2021,10,False,Michigan,Big Ten,29,1870.0,Indiana,Big Ten,7,1461.0,-20.5,-22,-0.031616796
401301038,2021,10,False,South Florida,American Athletic,42,1201.0,Houston,American Athletic,54,1676.0,13.5,12,-0.094124846
401287934,2021,10,False,Iowa State,Big 12,30,1856.0,Texas,Big 12,7,1829.0,-6.0,-23,-0.12594941
401282125,2021,10,False,South Carolina,SEC,40,1321.0,Florida,SEC,17,1753.0,20.5,-23,-0.1476019
401310740,2021,10,False,Nevada,Mountain West,27,1587.0,San José State,Mountain West,24,1394.0,-11.5,-3,0.008467868
401282253,2021,10,False,UTEP,Conference USA,23,1316.0,UT San Antonio,Conference USA,44,1620.0,11.5,21,-0.081201434
401309892,2021,10,False,Arizona State,Pac-12,31,1662.0,USC,Pac-12,16,1587.0,-9.5,-15,-0.035422236
401310739,2021,10,False,Hawai'i,Mountain West,10,1316.0,San Diego State,Mountain West,17,1620.0,7.0,7,-0.05722712
401309584,2021,11,False,Western Michigan,Mid-American,45,1429.0,Akron,Mid-American,40,986.0,-24.5,-5,-0.010521695
401308840,2021,11,False,Miami (OH),Mid-American,45,1409.0,Buffalo,Mid-American,18,1450.0,-7.0,-27,-0.03413778
401309583,2021,11,False,Eastern Michigan,Mid-American,26,1486.0,Ohio,Mid-American,34,1333.0,-6.0,8,-0.0038715303
401309587,2021,11,False,Northern Illinois,Mid-American,30,1254.0,Ball State,Mid-American,29,1470.0,2.5,-1,-0.035071116
401309585,2021,11,False,Bowling Green,Mid-American,17,1080.0,Toledo,Mid-American,49,1497.0,10.5,32,-0.0903945
401309586,2021,11,False,Central Michigan,Mid-American,54,1394.0,Kent State,Mid-American,30,1304.0,-2.5,-24,-0.0012496337
401282683,2021,11,False,Pittsburgh,ACC,30,1727.0,North Carolina,ACC,23,1664.0,-6.5,-7,-0.052923992
401301040,2021,11,False,South Florida,American Athletic,28,1215.0,Cincinnati,American Athletic,45,1921.0,23.5,17,-0.16446689
401310742,2021,11,False,Boise State,Mountain West,23,1746.0,Wyoming,Mountain West,13,1507.0,-13.5,-10,-0.01673935
401282780,2021,11,False,Penn State,Big Ten,17,1778.0,Michigan,Big Ten,21,1882.0,2.5,4,-0.1448927
401282129,2021,11,False,Florida,SEC,70,1775.0,Samford,Southern,52,1066.0,-36.0,-18,-0.012079082
401282806,2021,11,False,Wisconsin,Big Ten,35,1885.0,Northwestern,Big Ten,7,1416.0,-25.5,-28,-0.043168247
401282728,2021,11,False,Indiana,Big Ten,3,1449.0,Rutgers,Big Ten,38,1323.0,-6.5,35,-0.041293003
401282128,2021,11,False,Auburn,SEC,34,1718.0,Mississippi State,SEC,43,1618.0,-5.5,9,-0.04722359
401301043,2021,11,False,Temple,American Athletic,8,963.0,Houston,American Athletic,37,1662.0,24.5,29,-0.14010847
401310254,2021,11,False,Army,FBS Independents,63,1659.0,Bucknell,Patriot,10,969.0,-51.5,-53,-0.08318874
401301041,2021,11,False,SMU,American Athletic,55,1622.0,UCF,American Athletic,28,1646.0,-7.0,-27,-0.0641256
401287939,2021,11,False,Kansas State,Big 12,34,1595.0,West Virginia,Big 12,17,1525.0,-6.0,-17,-0.01143172
401282127,2021,11,False,Alabama,SEC,59,2187.0,New Mexico State,FBS Independents,3,1081.0,-50.5,-56,-0.080066636
401282687,2021,11,False,Louisville,ACC,41,1536.0,Syracuse,ACC,3,1496.0,-3.0,-38,-0.057017744
401301042,2021,11,False,Memphis,American Athletic,29,1507.0,East Carolina,American Athletic,30,1551.0,-4.0,1,-0.010835184
401286304,2021,11,False,UMass,FBS Independents,10,528.0,Maine,CAA,35,1441.0,5.0,25,-0.16057721
401282684,2021,11,False,Clemson,ACC,44,1810.0,Connecticut,FBS Independents,7,940.0,-40.5,-37,-0.018888406
401287938,2021,11,False,Baylor,Big 12,27,1694.0,Oklahoma,Big 12,14,1888.0,4.0,-13,-0.14280534
401282259,2021,11,False,Rice,Conference USA,21,1126.0,Western Kentucky,Conference USA,42,1557.0,19.0,21,-0.09962946
401309896,2021,11,False,Arizona,Pac-12,29,1233.0,Utah,Pac-12,38,1835.0,24.0,9,-0.15050246
401309639,2021,11,False,Coastal Carolina,Sun Belt,40,1806.0,Georgia State,Sun Belt,42,1367.0,-12.5,2,0.0045931926
401309637,2021,11,False,Appalachian State,Sun Belt,31,1686.0,South Alabama,Sun Belt,7,1383.0,-21.5,-24,-0.032274887
401309640,2021,11,False,Texas State,Sun Belt,30,1133.0,Georgia Southern,Sun Belt,38,1339.0,-2.0,8,-0.050958537
401282255,2021,11,False,Middle Tennessee,Conference USA,50,1310.0,Florida International,Conference USA,10,1072.0,-10.5,-40,-0.009533849
401287942,2021,11,False,Texas Tech,Big 12,41,1451.0,Iowa State,Big 12,38,1909.0,12.5,-3,-0.1498321
401282254,2021,11,False,Louisiana Tech,Conference USA,42,1253.0,Charlotte,Conference USA,32,1219.0,-7.0,-10,-0.019588854
401282133,2021,11,False,Tennessee,SEC,17,1628.0,Georgia,SEC,41,2157.0,19.5,24,-0.26676047
401282762,2021,11,False,Iowa,Big Ten,27,1764.0,Minnesota,Big Ten,22,1640.0,-4.0,-5,-0.046139304
401282686,2021,11,False,Georgia Tech,ACC,30,1417.0,Boston College,ACC,41,1461.0,1.5,11,-0.024228651
401282257,2021,11,False,Marshall,Conference USA,14,1692.0,UAB,Conference USA,21,1519.0,-4.5,7,-0.020408526
401282256,2021,11,False,Old Dominion,Conference USA,30,1236.0,Florida Atlantic,Conference USA,16,1566.0,6.5,-14,-0.065606
401282260,2021,11,False,UT San Antonio,Conference USA,27,1641.0,Southern Mississippi,Conference USA,17,1045.0,-32.5,-10,-0.004648082
401282812,2021,11,False,Ohio State,Big Ten,59,2113.0,Purdue,Big Ten,31,1640.0,-19.0,-28,-0.08045717
401309641,2021,11,False,Troy,Sun Belt,21,1403.0,Louisiana,Sun Belt,35,1777.0,6.5,14,-0.10113221
401282689,2021,11,False,Virginia Tech,ACC,48,1495.0,Duke,ACC,17,1133.0,-13.0,-31,0.005995989
401282685,2021,11,False,Florida State,ACC,31,1495.0,Miami,ACC,28,1544.0,2.5,-3,-0.020451985
401310745,2021,11,False,UNLV,Mountain West,27,1187.0,Hawai'i,Mountain West,13,1325.0,3.5,-14,-0.03616579
401282258,2021,11,False,North Texas,Conference USA,20,1231.0,UTEP,Conference USA,17,1295.0,-1.0,-3,-0.034028575
401282132,2021,11,False,Missouri,SEC,31,1356.0,South Carolina,SEC,28,1432.0,1.5,-3,-0.019073002
401301044,2021,11,False,Tulane,American Athletic,13,1356.0,Tulsa,American Athletic,20,1420.0,3.0,7,-0.027117543
401282771,2021,11,False,Michigan State,Big Ten,40,1606.0,Maryland,Big Ten,21,1319.0,-11.5,-19,0.013386253
401309638,2021,11,False,Louisiana Monroe,Sun Belt,24,1015.0,Arkansas State,Sun Belt,27,1145.0,-3.0,3,-0.06893939
401309894,2021,11,False,Oregon State,Pac-12,35,1515.0,Stanford,Pac-12,14,1396.0,-12.5,-21,-0.014727218
401310743,2021,11,False,Fresno State,Mountain West,34,1563.0,New Mexico,Mountain West,7,1188.0,-24.0,-27,-0.014874119
401282131,2021,11,False,Ole Miss,SEC,29,1751.0,Texas A&M,SEC,19,1841.0,1.0,-10,-0.12516835
401282134,2021,11,False,Vanderbilt,SEC,17,1041.0,Kentucky,SEC,34,1631.0,21.5,17,-0.12645994
401309897,2021,11,False,Washington,Pac-12,30,1651.0,Arizona State,Pac-12,35,1687.0,6.0,5,-0.07119664
401310741,2021,11,False,Colorado State,Mountain West,21,1485.0,Air Force,Mountain West,35,1679.0,3.0,14,-0.07693364
401282690,2021,11,False,Wake Forest,ACC,45,1716.0,NC State,ACC,42,1667.0,-1.0,-3,-0.05683945
401282688,2021,11,False,Virginia,ACC,3,1593.0,Notre Dame,FBS Independents,28,1845.0,8.5,25,-0.14684208
401287941,2021,11,False,Texas,Big 12,56,1776.0,Kansas,Big 12,57,963.0,-31.0,1,0.011947218
401282130,2021,11,False,LSU,SEC,13,1642.0,Arkansas,SEC,16,1594.0,3.0,3,-0.03716313
401287940,2021,11,False,Oklahoma State,Big 12,63,1813.0,TCU,Big 12,17,1551.0,-11.0,-46,-0.054758675
401309898,2021,11,False,UCLA,Pac-12,44,1587.0,Colorado,Pac-12,20,1345.0,-18.0,-24,-0.018637374
401310746,2021,11,False,San Diego State,Mountain West,23,1611.0,Nevada,Mountain West,21,1586.0,-2.5,-2,-0.023104038
401309895,2021,11,False,Oregon,Pac-12,38,1744.0,Washington State,Pac-12,24,1536.0,-13.5,-14,-0.028843094
401310744,2021,11,False,San José State,Mountain West,17,1395.0,Utah State,Mountain West,48,1418.0,-4.5,31,-0.049885876
401309589,2021,12,False,Ohio,Mid-American,23,1362.0,Toledo,Mid-American,35,1537.0,7.5,12,-0.047783427
401309588,2021,12,False,Eastern Michigan,Mid-American,22,1457.0,Western Michigan,Mid-American,21,1418.0,6.0,-1,-0.02457451
401308841,2021,12,False,Miami (OH),Mid-American,34,1484.0,Bowling Green,Mid-American,7,1040.0,-17.0,-27,0.0076798424
401309591,2021,12,False,Ball State,Mid-American,17,1463.0,Central Michigan,Mid-American,37,1444.0,2.5,20,-0.040527675
401309590,2021,12,False,Buffalo,Mid-American,27,1375.0,Northern Illinois,Mid-American,33,1261.0,1.5,6,-0.018514805
401282691,2021,12,False,Duke,ACC,22,1092.0,Louisville,ACC,62,1640.0,20.0,40,-0.14190966
401282264,2021,12,False,Louisiana Tech,Conference USA,19,1268.0,Southern Mississippi,Conference USA,35,1066.0,-15.5,16,-0.038713515
401310747,2021,12,False,Nevada,Mountain West,39,1586.0,Air Force,Mountain West,41,1693.0,1.5,2,-0.06707421
401309899,2021,12,False,Washington State,Pac-12,44,1525.0,Arizona,Pac-12,18,1259.0,-14.5,-26,-0.00016708858
401301045,2021,12,False,Houston,American Athletic,31,1664.0,Memphis,American Athletic,13,1508.0,-9.5,-18,-0.010073047
401310751,2021,12,False,UNLV,Mountain West,20,1228.0,San Diego State,Mountain West,28,1611.0,11.0,8,-0.07509242
401282692,2021,12,False,Boston College,ACC,23,1481.0,Florida State,ACC,26,1497.0,-3.0,3,-0.003455069
401282144,2021,12,False,Texas A&M,SEC,52,1931.0,Prairie View,SWAC,3,1170.0,-41.5,-49,-0.07080061
401282693,2021,12,False,Clemson,ACC,48,1815.0,Wake Forest,ACC,27,1716.0,-3.5,-21,-0.08192471
401282786,2021,12,False,Ohio State,Big Ten,56,2134.0,Michigan State,Big Ten,7,1622.0,-19.5,-49,-0.088445455
401286305,2021,12,False,Army,FBS Independents,33,1585.0,UMass,FBS Independents,17,796.0,-37.0,-16,0.0011460036
401309592,2021,12,False,Akron,Mid-American,0,997.0,Kent State,Mid-American,38,1254.0,13.5,38,-0.10868021
401282696,2021,12,False,North Carolina,ACC,34,1736.0,Wofford,Southern,14,933.0,-37.0,-20,0.0013863929
401282808,2021,12,True,Northwestern,Big Ten,14,1394.0,Purdue,Big Ten,32,1619.0,11.0,18,-0.0791363
401282818,2021,12,False,Penn State,Big Ten,28,1778.0,Rutgers,Big Ten,0,1444.0,-14.0,-28,-0.0125676505
401287947,2021,12,False,West Virginia,Big 12,31,1494.0,Texas,Big 12,23,1725.0,-2.5,-8,-0.082090795
401301048,2021,12,False,Tulane,American Athletic,45,1348.0,South Florida,American Athletic,14,1238.0,-5.5,-31,-0.009459691
401287944,2021,12,False,Oklahoma,Big 12,28,1845.0,Iowa State,Big 12,21,1901.0,-3.0,-7,-0.1441553
401282263,2021,12,False,Western Kentucky,Conference USA,52,1566.0,Florida Atlantic,Conference USA,17,1506.0,-10.5,-35,-0.041940942
401282137,2021,12,False,Kentucky,SEC,56,1617.0,New Mexico State,FBS Independents,16,1052.0,-35.5,-40,-0.036433317
401282140,2021,12,False,Mississippi State,SEC,55,1624.0,Tennessee State,OVC,10,1654.0,-44.0,-45,-0.2003196
401309644,2021,12,False,Coastal Carolina,Sun Belt,35,1776.0,Texas State,Sun Belt,21,1133.0,-24.5,-14,0.010342335
401309643,2021,12,False,Georgia State,Sun Belt,28,1397.0,Arkansas State,Sun Belt,20,1142.0,-15.5,-8,-0.0029186755
401282721,2021,12,False,Iowa,Big Ten,33,1764.0,Illinois,Big Ten,23,1400.0,-12.0,-10,0.0067372145
401282697,2021,12,False,Notre Dame,FBS Independents,55,1883.0,Georgia Tech,ACC,0,1397.0,-17.5,-55,-0.03207883
401309903,2021,12,False,Colorado,Pac-12,20,1311.0,Washington,Pac-12,17,1645.0,6.5,-3,-0.06714279
401282135,2021,12,False,Alabama,SEC,42,2216.0,Arkansas,SEC,35,1601.0,-20.5,-7,-0.076513946
401282732,2021,12,False,Indiana,Big Ten,14,1328.0,Minnesota,Big Ten,35,1640.0,7.5,21,-0.08016904
401309642,2021,12,False,Troy,Sun Belt,7,1405.0,Appalachian State,Sun Belt,45,1714.0,9.5,38,-0.1314318
401282803,2021,12,False,Wisconsin,Big Ten,35,1907.0,Nebraska,Big Ten,28,1713.0,-10.0,-7,-0.07959104
401282265,2021,12,False,Middle Tennessee,Conference USA,17,1394.0,Old Dominion,Conference USA,24,1296.0,-3.0,7,-0.011783425
401282770,2021,12,False,Maryland,Big Ten,18,1303.0,Michigan,Big Ten,59,1882.0,15.5,41,-0.18764916
401282267,2021,12,False,UT San Antonio,Conference USA,34,1620.0,UAB,Conference USA,31,1546.0,-4.0,-3,-0.008133654
401301047,2021,12,False,Navy,American Athletic,35,1299.0,East Carolina,American Athletic,38,1550.0,3.5,3,-0.035679758
401282261,2021,12,False,Charlotte,Conference USA,28,1204.0,Marshall,Conference USA,49,1665.0,14.5,21,-0.09913297
401282698,2021,12,False,Pittsburgh,ACC,48,1733.0,Virginia,ACC,38,1555.0,-13.5,-10,-0.027467318
401301046,2021,12,False,Cincinnati,American Athletic,48,1898.0,SMU,American Athletic,14,1695.0,-10.0,-34,-0.09144525
401309645,2021,12,False,Georgia Southern,Sun Belt,17,1339.0,BYU,FBS Independents,34,1739.0,20.0,17,-0.12274432
401282266,2021,12,False,UTEP,Conference USA,38,1293.0,Rice,Conference USA,28,1117.0,-9.0,-10,-0.0076717883
401286293,2021,12,False,UCF,American Athletic,49,1573.0,Connecticut,FBS Independents,17,935.0,-30.0,-32,0.0013577864
401287945,2021,12,False,TCU,Big 12,31,1450.0,Kansas,Big 12,28,1014.0,-21.0,-3,-0.006161468
401301049,2021,12,False,Tulsa,American Athletic,44,1428.0,Temple,American Athletic,10,961.0,-21.5,-34,-0.0031333007
401286298,2021,12,False,Liberty,FBS Independents,14,1662.0,Louisiana,Sun Belt,42,1775.0,-4.5,28,-0.12438364
401282695,2021,12,False,NC State,ACC,41,1667.0,Syracuse,ACC,17,1392.0,-11.5,-24,0.003244847
401309904,2021,12,False,USC,Pac-12,33,1562.0,UCLA,Pac-12,62,1621.0,3.5,29,-0.08950889
401282141,2021,12,False,Missouri,SEC,24,1358.0,Florida,SEC,23,1642.0,9.0,-1,-0.066531435
401287943,2021,12,False,Kansas State,Big 12,10,1626.0,Baylor,Big 12,20,1737.0,-2.5,10,-0.08419405
401309900,2021,12,False,Stanford,Pac-12,11,1359.0,California,Pac-12,41,1488.0,2.5,30,-0.066856444
401282262,2021,12,False,Florida International,Conference USA,7,988.0,North Texas,Conference USA,49,1233.0,10.0,42,-0.10796053
401282142,2021,12,False,South Carolina,SEC,21,1430.0,Auburn,SEC,17,1691.0,7.0,-4,-0.07123879
401282694,2021,12,False,Miami,ACC,38,1542.0,Virginia Tech,ACC,26,1536.0,-7.0,-12,-0.010437587
401282139,2021,12,False,Ole Miss,SEC,31,1775.0,Vanderbilt,SEC,17,1055.0,-36.0,-14,-0.008217435
401282143,2021,12,False,Tennessee,SEC,60,1621.0,South Alabama,Sun Belt,14,1355.0,-28.5,-46,-0.07213816
401309901,2021,12,False,Utah,Pac-12,38,1809.0,Oregon,Pac-12,7,1755.0,-3.0,-31,-0.10833158
401287946,2021,12,False,Texas Tech,Big 12,0,1459.0,Oklahoma State,Big 12,23,1914.0,10.0,23,-0.16752483
401310750,2021,12,False,Utah State,Mountain West,17,1503.0,Wyoming,Mountain West,44,1506.0,-5.5,27,-0.056917034
401310748,2021,12,False,Boise State,Mountain West,37,1747.0,New Mexico,Mountain West,0,1160.0,-27.5,-37,-0.018912088
401282138,2021,12,False,LSU,SEC,27,1635.0,Louisiana Monroe,Sun Belt,14,1018.0,-29.0,-13,0.006784251
401309902,2021,12,False,Oregon State,Pac-12,24,1552.0,Arizona State,Pac-12,10,1693.0,3.0,-14,-0.07417693
401310749,2021,12,False,Hawai'i,Mountain West,50,1284.0,Colorado State,Mountain West,45,1471.0,3.0,-5,-0.030904122
401309593,2021,13,False,Ball State,Mid-American,20,1410.0,Buffalo,Mid-American,3,1355.0,-6.0,-17,-0.00074087176
401309594,2021,13,False,Northern Illinois,Mid-American,21,1281.0,Western Michigan,Mid-American,42,1418.0,7.0,21,-0.054607898
401310757,2021,13,False,San José State,Mountain West,9,1310.0,Fresno State,Mountain West,40,1591.0,7.0,31,-0.09183541
401282151,2021,13,False,Mississippi State,SEC,21,1645.0,Ole Miss,SEC,31,1750.0,-2.0,10,-0.088964716
401310753,2021,13,False,San Diego State,Mountain West,27,1598.0,Boise State,Mountain West,16,1781.0,3.0,-11,-0.100940764
401287952,2021,13,False,Texas,Big 12,22,1698.0,Kansas State,Big 12,17,1615.0,-2.5,-5,-0.0356796
401309596,2021,13,False,Bowling Green,Mid-American,21,1018.0,Ohio,Mid-American,10,1351.0,6.5,-11,-0.06723582
401309595,2021,13,False,Central Michigan,Mid-American,31,1497.0,Eastern Michigan,Mid-American,10,1457.0,-8.5,-21,-0.015950728
401310755,2021,13,False,New Mexico,Mountain West,10,1126.0,Utah State,Mountain West,35,1430.0,17.0,25,-0.09126282
401282761,2021,13,False,Nebraska,Big Ten,21,1714.0,Iowa,Big Ten,28,1757.0,-1.0,7,-0.09171446
